Date,Open,High,Low,Close,Volume
1978/3/8,5.9811,6.066,5.9599,6.066,2862
1978/3/9,6.0661,6.0661,5.9388,5.9388,8872
1978/3/10,5.9388,5.9812,5.8752,5.9812,15087
1978/3/13,5.9811,6.066,5.9811,6.0236,14924
1978/3/14,6.0236,6.0236,5.9388,6.0024,18113
1978/3/15,6.0024,6.0024,5.96,6.0024,3189
1978/3/16,6.0024,6.0449,5.9812,5.9812,4170
1978/3/17,5.9812,6.0024,5.9812,5.9812,9077
1978/3/20,5.9811,6.0872,5.9811,6.0236,6092
1978/3/21,6.0236,6.0448,6.0023,6.0448,9445
1978/3/22,6.0449,6.0449,5.9812,5.9812,4579
1978/3/23,5.9812,6.0024,5.9812,6.0024,5929
1978/3/27,6.0024,6.0024,5.9388,5.9812,8791
1978/3/28,5.9812,6.0024,5.96,5.96,3148
1978/3/29,6.0237,6.1297,6.0237,6.1297,20566
1978/3/30,6.1296,6.1932,6.1084,6.1508,10222
1978/3/31,6.1509,6.363,6.1509,6.363,6010
1978/4/3,6.3629,6.3629,6.2993,6.3205,5274
1978/4/4,6.3629,6.4266,6.3629,6.4054,4170
1978/4/5,6.4054,6.5539,6.4054,6.5539,4129
1978/4/6,6.5539,6.575,6.4902,6.5114,4129
1978/4/7,6.5114,6.6811,6.4902,6.5963,3230
1978/4/10,6.6175,6.6811,6.6175,6.6387,4211
1978/4/11,6.6386,6.6811,6.575,6.575,8668
1978/4/12,6.575,6.5963,6.4478,6.5114,19953
1978/4/13,6.5114,6.5538,6.469,6.5326,4866
1978/4/14,6.5539,6.6175,6.5539,6.5963,8750
1978/4/17,6.5963,6.6811,6.469,6.6387,13002
1978/4/18,6.6387,6.7023,6.5963,6.6175,21956
1978/4/19,6.6175,6.6387,6.5114,6.6175,12716
1978/4/20,6.6175,6.6599,6.5963,6.6175,7360
1978/4/21,6.6175,6.6599,6.5963,6.6599,4538
1978/4/24,6.6599,6.6599,6.6175,6.6387,3230
1978/4/25,6.6387,6.7235,6.6387,6.6599,6174
1978/4/26,6.6599,6.7023,6.6175,6.6175,9159
1978/4/27,6.6175,6.6599,6.5963,6.6175,5193
1978/4/28,6.6175,6.7447,6.5963,6.7023,6296
1978/5/1,6.7023,6.7447,6.6811,6.7235,8586
1978/5/2,6.7236,6.8084,6.7024,6.7448,19380
1978/5/3,6.7659,6.8084,6.7659,6.7659,5969
1978/5/4,6.766,6.8084,6.7448,6.7872,5847
1978/5/5,6.7871,6.8084,6.7659,6.7659,4579
1978/5/8,6.7659,6.8508,6.7659,6.8084,6501
1978/5/9,6.8084,6.8296,6.7659,6.7659,3516
1978/5/10,6.7872,6.8296,6.7872,6.7872,4129
1978/5/11,6.7872,6.8084,6.7659,6.8084,21057
1978/5/12,6.8084,6.9356,6.7872,6.9144,7891
1978/5/15,6.9144,6.9356,6.8084,6.872,6664
1978/5/16,6.9145,7.0205,6.9145,6.9781,9772
1978/5/17,6.978,6.978,6.9144,6.9144,9036
1978/5/18,6.9144,6.9356,6.8508,6.9144,13697
1978/5/19,6.8932,6.8932,6.8508,6.8508,10631
1978/5/22,6.8508,6.8932,6.8084,6.8296,5233
1978/5/23,6.8296,6.872,6.7872,6.8296,8300
1978/5/24,6.8296,6.8296,6.7236,6.8084,12225
1978/5/25,6.8084,6.8296,6.7872,6.8296,14637
1978/5/26,6.8296,6.8508,6.8084,6.8296,8504
1978/5/30,6.8296,6.8508,6.8084,6.8296,2821
1978/5/31,6.8296,6.8932,6.8084,6.8932,4784
1978/6/1,6.8508,6.8508,6.7872,6.8508,7033
1978/6/2,6.8508,6.8508,6.8084,6.8084,8464
