Date,Open,High,Low,Close,Volume
1974/8/6,0.5877,0.6073,0.5877,0.5877,3072
1974/8/7,0.6073,0.6269,0.6073,0.6073,4263
1974/8/8,0.5975,0.5975,0.5779,0.5779,5234
1974/8/9,0.5779,0.5877,0.5681,0.5681,2758
1974/8/12,0.5681,0.5828,0.5632,0.5632,658
1974/8/13,0.5583,0.5583,0.5387,0.5387,3761
1974/8/14,0.5142,0.5142,0.4946,0.4946,4325
1974/8/15,0.5093,0.5289,0.5093,0.5093,3165
1974/8/16,0.5093,0.524,0.5044,0.5044,3980
1974/8/19,0.5044,0.524,0.5044,0.5044,2068
1974/8/20,0.5289,0.5485,0.5289,0.5289,3918
1974/8/21,0.524,0.524,0.5044,0.5044,5359
1974/8/22,0.4946,0.4946,0.475,0.475,9496
1974/8/23,0.475,0.4897,0.4701,0.4701,3886
1974/8/26,0.4946,0.5142,0.4946,0.4946,7146
1974/8/27,0.4946,0.5142,0.4946,0.4946,1786
1974/8/28,0.5191,0.5387,0.5191,0.5191,6080
1974/8/29,0.5093,0.5093,0.4897,0.4897,4795
1974/8/30,0.5044,0.524,0.5044,0.5044,7584
1974/9/3,0.4995,0.4995,0.4799,0.4799,4168
1974/9/4,0.4555,0.4555,0.4359,0.4359,5392
1974/9/5,0.4359,0.4506,0.431,0.431,6457
1974/9/6,0.4359,0.4555,0.4359,0.4359,5893
1974/9/9,0.4359,0.4359,0.4163,0.4163,2821
1974/9/10,0.3869,0.3869,0.3673,0.3673,7961
1974/9/11,0.3722,0.3918,0.3722,0.3722,2978
1974/9/12,0.3722,0.3722,0.3526,0.3526,6833
1974/9/13,0.333,0.333,0.3134,0.3134,13445
1974/9/16,0.3183,0.3379,0.3183,0.3183,5077
1974/9/17,0.3232,0.3428,0.3232,0.3232,11783
1974/9/18,0.3232,0.3428,0.3232,0.3232,16798
1974/9/19,0.3575,0.3722,0.3575,0.3575,13321
1974/9/20,0.3526,0.3526,0.3379,0.3379,24666
1974/9/23,0.3379,0.3428,0.3281,0.3281,7929
1974/9/24,0.333,0.3477,0.333,0.333,5234
1974/9/25,0.333,0.3477,0.333,0.333,4921
1974/9/26,0.333,0.3379,0.3232,0.3232,7741
1974/9/27,0.3232,0.333,0.3183,0.3183,4889
1974/9/30,0.3183,0.3183,0.3036,0.3036,10749
1974/10/1,0.3036,0.3183,0.3036,0.3036,11814
1974/10/2,0.3036,0.3183,0.3036,0.3036,6174
1974/10/3,0.3036,0.3085,0.2938,0.2938,6142
1974/10/4,0.3085,0.3232,0.3085,0.3085,7835
1974/10/7,0.3379,0.3526,0.3379,0.3379,6425
1974/10/8,0.3379,0.3477,0.333,0.333,4607
